gene_id,count,frequency,compartment
group_869,274,0.3265792610250298,Shell
group_717,274,0.3265792610250298,Shell
group_3362,272,0.32419547079856975,Shell
group_3030,270,0.3218116805721097,Shell
group_1760,270,0.3218116805721097,Shell
group_3233,269,0.3206197854588796,Shell
group_2797,269,0.3206197854588796,Shell
group_2600,268,0.31942789034564956,Shell
ugpA~~~melD,268,0.31942789034564956,Shell
ugpB,268,0.31942789034564956,Shell
dasC,268,0.31942789034564956,Shell
msiK_2,268,0.31942789034564956,Shell
group_124,268,0.31942789034564956,Shell
group_1847,267,0.3182359952324195,Shell
group_172,267,0.3182359952324195,Shell
group_719,266,0.3170441001191895,Shell
group_3335,264,0.3146603098927294,Shell
group_2006,263,0.3134684147794994,Shell
group_3339,262,0.31227651966626935,Shell
group_3430,261,0.3110846245530393,Shell
group_1855,261,0.3110846245530393,Shell
group_1720,261,0.3110846245530393,Shell
group_853,261,0.3110846245530393,Shell
group_3388,260,0.3098927294398093,Shell
group_2501,260,0.3098927294398093,Shell
group_1141,260,0.3098927294398093,Shell
group_3263,259,0.30870083432657924,Shell
group_3345,258,0.3075089392133492,Shell
group_3170,258,0.3075089392133492,Shell
group_2884,258,0.3075089392133492,Shell
group_1993,258,0.3075089392133492,Shell
group_3244,257,0.3063170441001192,Shell
group_3262,256,0.30512514898688914,Shell
group_2377,256,0.30512514898688914,Shell
group_2259,256,0.30512514898688914,Shell
clpP_2~~~clpP~~~clpP_4,256,0.30512514898688914,Shell
group_3273,255,0.3039332538736591,Shell
group_2602,255,0.3039332538736591,Shell
group_2704,254,0.30274135876042907,Shell
group_2599,254,0.30274135876042907,Shell
group_2425,254,0.30274135876042907,Shell
group_222,254,0.30274135876042907,Shell
group_3356,253,0.30154946364719903,Shell
group_1531,253,0.30154946364719903,Shell
group_1184,253,0.30154946364719903,Shell
group_223,253,0.30154946364719903,Shell
group_2705,252,0.300357568533969,Shell
group_2199,252,0.300357568533969,Shell
group_1526,251,0.29916567342073896,Shell
group_1316,251,0.29916567342073896,Shell
group_1163,251,0.29916567342073896,Shell
group_716,250,0.29797377830750893,Shell
group_3169,249,0.2967818831942789,Shell
group_3043,249,0.2967818831942789,Shell
group_3097,248,0.29558998808104886,Shell
group_1185,248,0.29558998808104886,Shell
group_893,248,0.29558998808104886,Shell
group_2960,247,0.2943980929678188,Shell
ydhK~~~ydhK_1~~~ydhK_2,247,0.2943980929678188,Shell
group_705,247,0.2943980929678188,Shell
group_159,247,0.2943980929678188,Shell
group_2257,246,0.2932061978545888,Shell
group_707,246,0.2932061978545888,Shell
group_2406,245,0.29201430274135876,Shell
group_957,245,0.29201430274135876,Shell
group_3378,244,0.2908224076281287,Shell
group_3164,244,0.2908224076281287,Shell
group_2419,244,0.2908224076281287,Shell
group_1459,244,0.2908224076281287,Shell
group_3291,243,0.2896305125148987,Shell
betI_5~~~betI_4~~~betI_3~~~rutR~~~betI_2~~~betI_1,243,0.2896305125148987,Shell
group_2710,243,0.2896305125148987,Shell
polA_2,243,0.2896305125148987,Shell
group_3316,242,0.28843861740166865,Shell
group_1980,242,0.28843861740166865,Shell
group_1190,242,0.28843861740166865,Shell
group_3395,241,0.2872467222884386,Shell
group_2948,241,0.2872467222884386,Shell
group_2700,241,0.2872467222884386,Shell
group_2319,241,0.2872467222884386,Shell
group_1976,241,0.2872467222884386,Shell
group_2701,240,0.2860548271752086,Shell
group_2410,240,0.2860548271752086,Shell
group_907,240,0.2860548271752086,Shell
group_3318,239,0.28486293206197855,Shell
group_2812,239,0.28486293206197855,Shell
group_3261,238,0.2836710369487485,Shell
group_3032,238,0.2836710369487485,Shell
group_2999,238,0.2836710369487485,Shell
group_690,238,0.2836710369487485,Shell
group_3079,237,0.2824791418355185,Shell
copB~~~actP~~~copB_1,237,0.2824791418355185,Shell
group_178,237,0.2824791418355185,Shell
group_3132,236,0.28128724672228844,Shell
group_1209,236,0.28128724672228844,Shell
group_709,236,0.28128724672228844,Shell
group_1814,235,0.2800953516090584,Shell
group_1333,235,0.2800953516090584,Shell
group_1283,235,0.2800953516090584,Shell
group_1095,235,0.2800953516090584,Shell
group_1062,235,0.2800953516090584,Shell
group_1015,235,0.2800953516090584,Shell
group_948,235,0.2800953516090584,Shell
group_903,235,0.2800953516090584,Shell
group_902,235,0.2800953516090584,Shell
group_760,235,0.2800953516090584,Shell
group_687,235,0.2800953516090584,Shell
hemW,235,0.2800953516090584,Shell
group_412,235,0.2800953516090584,Shell
group_297,235,0.2800953516090584,Shell
group_2216,234,0.2789034564958284,Shell
group_1979,234,0.2789034564958284,Shell
group_1451,234,0.2789034564958284,Shell
group_474,234,0.2789034564958284,Shell
prmC_4~~~hsdM~~~prmC_2,233,0.27771156138259834,Shell
group_3083,233,0.27771156138259834,Shell
group_1306,232,0.2765196662693683,Shell
group_1251,232,0.2765196662693683,Shell
group_3286,231,0.27532777115613827,Shell
group_2860,231,0.27532777115613827,Shell
group_2852,231,0.27532777115613827,Shell
group_2669,231,0.27532777115613827,Shell
group_1771,231,0.27532777115613827,Shell
group_2541,230,0.27413587604290823,Shell
group_2304,230,0.27413587604290823,Shell
group_2888,229,0.2729439809296782,Shell
sasA_1~~~resE~~~baeS~~~sasA_2,229,0.2729439809296782,Shell
mmcO_1~~~mmcO~~~mmcO_2~~~ftsP,229,0.2729439809296782,Shell
phoP,229,0.2729439809296782,Shell
group_1659,229,0.2729439809296782,Shell
group_1952,228,0.27175208581644816,Shell
group_654,228,0.27175208581644816,Shell
hin_1~~~hin_2~~~hin_3~~~hin,227,0.27056019070321813,Shell
group_2798,227,0.27056019070321813,Shell
group_2344,227,0.27056019070321813,Shell
pbuE~~~ydhP_1,227,0.27056019070321813,Shell
group_3108,226,0.2693682955899881,Shell
group_2971,226,0.2693682955899881,Shell
group_2230,226,0.2693682955899881,Shell
group_1156,226,0.2693682955899881,Shell
group_170,226,0.2693682955899881,Shell
group_1658,225,0.26817640047675806,Shell
group_250,225,0.26817640047675806,Shell
group_212,225,0.26817640047675806,Shell
hsdR,225,0.26817640047675806,Shell
group_3236,224,0.266984505363528,Shell
nrdH_2,224,0.266984505363528,Shell
group_2803,224,0.266984505363528,Shell
group_1536,223,0.265792610250298,Shell
group_182,222,0.26460071513706795,Shell
metK_1~~~metK_2~~~metK_3,221,0.2634088200238379,Shell
group_2024,220,0.2622169249106079,Shell
group_1598,220,0.2622169249106079,Shell
group_1510,220,0.2622169249106079,Shell
group_1295,220,0.2622169249106079,Shell
group_1123,220,0.2622169249106079,Shell
group_3230,219,0.26102502979737785,Shell
group_2883,218,0.2598331346841478,Shell
group_3337,217,0.2586412395709178,Shell
group_2976,217,0.2586412395709178,Shell
group_2838,217,0.2586412395709178,Shell
group_2265,217,0.2586412395709178,Shell
group_3321,216,0.25744934445768775,Shell
sacA~~~wecB,216,0.25744934445768775,Shell
group_3246,216,0.25744934445768775,Shell
smc_6~~~smc_4~~~smc_5,216,0.25744934445768775,Shell
group_2716,216,0.25744934445768775,Shell
group_156,216,0.25744934445768775,Shell
group_3441,215,0.2562574493444577,Shell
smc_6~~~smc_4,215,0.2562574493444577,Shell
hcnC~~~abo,215,0.2562574493444577,Shell
group_3366,214,0.2550655542312277,Shell
group_3071,214,0.2550655542312277,Shell
group_3013,214,0.2550655542312277,Shell
group_3190,213,0.25387365911799764,Shell
group_2862,213,0.25387365911799764,Shell
gabD~~~betB~~~iolA,213,0.25387365911799764,Shell
ocd,213,0.25387365911799764,Shell
tdcC~~~sdaC_2~~~sdaC_3,213,0.25387365911799764,Shell
group_1727,213,0.25387365911799764,Shell
alsT_3~~~alsT_2~~~acp_2,213,0.25387365911799764,Shell
rspR~~~nanR~~~rspR_2,213,0.25387365911799764,Shell
group_889,213,0.25387365911799764,Shell
aspC_2~~~aspC_3~~~aspB~~~aspC_1~~~aruH,213,0.25387365911799764,Shell
group_3138,212,0.2526817640047676,Shell
xerC_2~~~xerC_3~~~xerC_1~~~xerC_4~~~xerC_5,212,0.2526817640047676,Shell
group_2770,212,0.2526817640047676,Shell
group_2762,212,0.2526817640047676,Shell
group_3111,211,0.25148986889153757,Shell
group_3051,211,0.25148986889153757,Shell
group_3012,211,0.25148986889153757,Shell
group_2761,211,0.25148986889153757,Shell
group_2091,211,0.25148986889153757,Shell
group_718,211,0.25148986889153757,Shell
group_3312,210,0.25029797377830754,Shell
group_3204,210,0.25029797377830754,Shell
group_3011,210,0.25029797377830754,Shell
group_2982,210,0.25029797377830754,Shell
group_2764,210,0.25029797377830754,Shell
group_2417,210,0.25029797377830754,Shell
group_2370,210,0.25029797377830754,Shell
yheH~~~yheH_1,210,0.25029797377830754,Shell
group_163,210,0.25029797377830754,Shell
group_104,210,0.25029797377830754,Shell
group_3371,209,0.24910607866507747,Shell
group_3363,209,0.24910607866507747,Shell
group_3173,209,0.24910607866507747,Shell
group_3148,209,0.24910607866507747,Shell
group_3128,209,0.24910607866507747,Shell
group_3112,209,0.24910607866507747,Shell
group_3090,209,0.24910607866507747,Shell
group_3052,209,0.24910607866507747,Shell
group_3042,209,0.24910607866507747,Shell
group_3027,209,0.24910607866507747,Shell
dut_1~~~dut_2,209,0.24910607866507747,Shell
group_2977,209,0.24910607866507747,Shell
group_2932,209,0.24910607866507747,Shell
group_2795,209,0.24910607866507747,Shell
group_2653,209,0.24910607866507747,Shell
smc_3~~~smc_1~~~smc_2~~~smc_6~~~smc_4,209,0.24910607866507747,Shell
group_1546,209,0.24910607866507747,Shell
group_939,209,0.24910607866507747,Shell
group_585,209,0.24910607866507747,Shell
group_3146,208,0.24791418355184744,Shell
thyX_2,208,0.24791418355184744,Shell
ssb_1~~~ssb_2~~~ssb_3,208,0.24791418355184744,Shell
group_2646,208,0.24791418355184744,Shell
pyrD_2,208,0.24791418355184744,Shell
uppP_2,208,0.24791418355184744,Shell
group_2911,207,0.2467222884386174,Shell
group_2869,207,0.2467222884386174,Shell
group_2268,207,0.2467222884386174,Shell
group_2095,207,0.2467222884386174,Shell
group_258,207,0.2467222884386174,Shell
polC_1~~~polC~~~dinG_7~~~dinG_3,207,0.2467222884386174,Shell
group_3201,206,0.24553039332538737,Shell
group_3122,206,0.24553039332538737,Shell
group_2142,206,0.24553039332538737,Shell
group_2141,206,0.24553039332538737,Shell
group_1521,206,0.24553039332538737,Shell
ygbT_2~~~ygbT_1,206,0.24553039332538737,Shell
cas3_2,206,0.24553039332538737,Shell
group_1047,206,0.24553039332538737,Shell
casE,206,0.24553039332538737,Shell
group_1018,206,0.24553039332538737,Shell
group_3393,205,0.24433849821215733,Shell
group_3248,205,0.24433849821215733,Shell
group_3113,205,0.24433849821215733,Shell
group_2699,205,0.24433849821215733,Shell
liaR_1~~~liaR_2~~~liaR_3,205,0.24433849821215733,Shell
group_1940,205,0.24433849821215733,Shell
group_1916,205,0.24433849821215733,Shell
group_1337,205,0.24433849821215733,Shell
group_1079,205,0.24433849821215733,Shell
group_3285,204,0.2431466030989273,Shell
nrdF2_2~~~nrdF2_1~~~nrdF2_3,204,0.2431466030989273,Shell
group_2978,204,0.2431466030989273,Shell
group_2849,204,0.2431466030989273,Shell
group_2426,204,0.2431466030989273,Shell
group_1986,204,0.2431466030989273,Shell
group_2790,203,0.24195470798569726,Shell
group_2351,203,0.24195470798569726,Shell
group_3087,202,0.24076281287246723,Shell
group_1480,202,0.24076281287246723,Shell
group_1208,202,0.24076281287246723,Shell
group_982,202,0.24076281287246723,Shell
group_3376,201,0.2395709177592372,Shell
group_2832,201,0.2395709177592372,Shell
group_2306,201,0.2395709177592372,Shell
group_744,201,0.2395709177592372,Shell
group_2441,200,0.23837902264600716,Shell
group_2215,200,0.23837902264600716,Shell
hin_2~~~neo_1~~~neo_2,200,0.23837902264600716,Shell
group_1419,200,0.23837902264600716,Shell
neo,200,0.23837902264600716,Shell
group_3419,199,0.23718712753277713,Shell
group_2964,199,0.23718712753277713,Shell
folP_2,199,0.23718712753277713,Shell
group_3451,198,0.2359952324195471,Shell
group_3241,198,0.2359952324195471,Shell
group_3456,197,0.23480333730631706,Shell
group_229,197,0.23480333730631706,Shell
group_3256,196,0.23361144219308702,Shell
xerC_2~~~xerC_1~~~IntTn,196,0.23361144219308702,Shell
group_1997,196,0.23361144219308702,Shell
group_1410,196,0.23361144219308702,Shell
group_1071,196,0.23361144219308702,Shell
group_127,196,0.23361144219308702,Shell
group_3120,195,0.232419547079857,Shell
group_2084,195,0.232419547079857,Shell
group_1784,195,0.232419547079857,Shell
group_1458,195,0.232419547079857,Shell
group_1112,195,0.232419547079857,Shell
group_3401,194,0.23122765196662692,Shell
group_1917,194,0.23122765196662692,Shell
group_140,194,0.23122765196662692,Shell
group_3302,193,0.2300357568533969,Shell
group_2870,193,0.2300357568533969,Shell
group_2758,193,0.2300357568533969,Shell
group_2453,193,0.2300357568533969,Shell
smc_3~~~smc_5,193,0.2300357568533969,Shell
group_4312,192,0.22884386174016685,Shell
group_3329,192,0.22884386174016685,Shell
group_3268,192,0.22884386174016685,Shell
group_2929,192,0.22884386174016685,Shell
group_2841,192,0.22884386174016685,Shell
group_914,192,0.22884386174016685,Shell
group_3129,191,0.22765196662693682,Shell
btuD_2~~~btuD_5~~~lnrL,191,0.22765196662693682,Shell
group_2805,190,0.22646007151370678,Shell
group_1728,190,0.22646007151370678,Shell
group_231,190,0.22646007151370678,Shell
group_121,190,0.22646007151370678,Shell
insK_2~~~insK_1~~~insK,189,0.22526817640047675,Shell
group_2532,189,0.22526817640047675,Shell
group_1353,189,0.22526817640047675,Shell
group_2382,188,0.22407628128724671,Shell
group_1989,188,0.22407628128724671,Shell
group_1254,188,0.22407628128724671,Shell
group_1035,188,0.22407628128724671,Shell
insK~~~insK_2,187,0.22288438617401668,Shell
group_1125,187,0.22288438617401668,Shell
group_684,187,0.22288438617401668,Shell
group_1606,185,0.2205005959475566,Shell
bicA~~~dauA_1,185,0.2205005959475566,Shell
group_3255,184,0.21930870083432658,Shell
group_2754,184,0.21930870083432658,Shell
group_2335,184,0.21930870083432658,Shell
group_1803,184,0.21930870083432658,Shell
group_1588,184,0.21930870083432658,Shell
group_3454,183,0.21811680572109654,Shell
group_3338,183,0.21811680572109654,Shell
hsdS~~~hsdS_2,183,0.21811680572109654,Shell
group_1253,183,0.21811680572109654,Shell
group_119,183,0.21811680572109654,Shell
group_710,182,0.2169249106078665,Shell
group_3422,181,0.21573301549463647,Shell
group_1682,181,0.21573301549463647,Shell
xerC_3~~~xerC_7~~~xerC_1,181,0.21573301549463647,Shell
group_817,181,0.21573301549463647,Shell
group_166,181,0.21573301549463647,Shell
group_3118,180,0.21454112038140644,Shell
group_2725,180,0.21454112038140644,Shell
rutD,180,0.21454112038140644,Shell
insK_2~~~insK_1,179,0.2133492252681764,Shell
group_2175,179,0.2133492252681764,Shell
group_1109,179,0.2133492252681764,Shell
group_511,179,0.2133492252681764,Shell
group_1866,178,0.21215733015494637,Shell
group_144,178,0.21215733015494637,Shell
group_2974,177,0.21096543504171633,Shell
ald,177,0.21096543504171633,Shell
group_3851,175,0.20858164481525626,Shell
group_3247,174,0.20738974970202623,Shell
group_2200,174,0.20738974970202623,Shell
group_2708,173,0.2061978545887962,Shell
group_1342,173,0.2061978545887962,Shell
group_1113,173,0.2061978545887962,Shell
group_2774,172,0.20500595947556616,Shell
group_1628,172,0.20500595947556616,Shell
group_1524,172,0.20500595947556616,Shell
group_2353,171,0.20381406436233612,Shell
btuD_9~~~btuD_7~~~cysA_2,170,0.2026221692491061,Shell
group_1358,170,0.2026221692491061,Shell
group_514,170,0.2026221692491061,Shell
group_238,170,0.2026221692491061,Shell
insK_2,169,0.20143027413587605,Shell
group_3394,168,0.20023837902264602,Shell
group_3231,168,0.20023837902264602,Shell
group_1924,168,0.20023837902264602,Shell
group_1343,168,0.20023837902264602,Shell
uup,168,0.20023837902264602,Shell
group_595,168,0.20023837902264602,Shell
mdtD_2,168,0.20023837902264602,Shell
group_263,168,0.20023837902264602,Shell
group_3192,167,0.19904648390941598,Shell
group_3228,166,0.19785458879618595,Shell
group_236,166,0.19785458879618595,Shell
group_235,166,0.19785458879618595,Shell
group_234,166,0.19785458879618595,Shell
group_32,166,0.19785458879618595,Shell
group_3304,165,0.1966626936829559,Shell
group_3235,165,0.1966626936829559,Shell
group_3307,164,0.19547079856972585,Shell
group_1497,164,0.19547079856972585,Shell
group_3163,163,0.19427890345649582,Shell
group_1569,163,0.19427890345649582,Shell
group_1360,163,0.19427890345649582,Shell
mtlA~~~mtlF,163,0.19427890345649582,Shell
mtlD,163,0.19427890345649582,Shell
group_68,163,0.19427890345649582,Shell
group_3259,162,0.19308700834326578,Shell
group_30,162,0.19308700834326578,Shell
group_3327,161,0.19189511323003575,Shell
xylB_1~~~xylB_2,161,0.19189511323003575,Shell
group_3064,160,0.1907032181168057,Shell
carC~~~acrC,160,0.1907032181168057,Shell
rhmR,160,0.1907032181168057,Shell
yfdE,160,0.1907032181168057,Shell
group_326,160,0.1907032181168057,Shell
mtlK,159,0.18951132300357568,Shell
group_3168,159,0.18951132300357568,Shell
yoaB,159,0.18951132300357568,Shell
lacR,159,0.18951132300357568,Shell
group_3056,159,0.18951132300357568,Shell
group_2673,159,0.18951132300357568,Shell
group_488,159,0.18951132300357568,Shell
group_103,159,0.18951132300357568,Shell
group_3414,158,0.18831942789034564,Shell
group_3308,158,0.18831942789034564,Shell
group_3229,158,0.18831942789034564,Shell
rip1_2~~~rip1,158,0.18831942789034564,Shell
group_3381,157,0.1871275327771156,Shell
nrdH_1,157,0.1871275327771156,Shell
group_3045,157,0.1871275327771156,Shell
group_2845,157,0.1871275327771156,Shell
group_2843,157,0.1871275327771156,Shell
group_2240,157,0.1871275327771156,Shell
group_2205,157,0.1871275327771156,Shell
group_2851,156,0.18593563766388557,Shell
degU_2~~~degU~~~cheB,155,0.18474374255065554,Shell
group_2000,154,0.1835518474374255,Shell
group_1780,154,0.1835518474374255,Shell
group_2260,153,0.18235995232419547,Shell
group_915,153,0.18235995232419547,Shell
fhuC_2,153,0.18235995232419547,Shell
btuC,153,0.18235995232419547,Shell
group_27,153,0.18235995232419547,Shell
group_3400,152,0.18116805721096543,Shell
group_2702,152,0.18116805721096543,Shell
group_2879,151,0.1799761620977354,Shell
group_2402,151,0.1799761620977354,Shell
group_1433,151,0.1799761620977354,Shell
group_1057,151,0.1799761620977354,Shell
group_772,151,0.1799761620977354,Shell
group_2927,150,0.17878426698450536,Shell
group_2366,150,0.17878426698450536,Shell
group_1991,150,0.17878426698450536,Shell
group_202,150,0.17878426698450536,Shell
group_184,150,0.17878426698450536,Shell
rapA_3,150,0.17878426698450536,Shell
group_2792,149,0.17759237187127533,Shell
group_1985,149,0.17759237187127533,Shell
group_34,149,0.17759237187127533,Shell
group_24,149,0.17759237187127533,Shell
group_2730,148,0.1764004767580453,Shell
group_2729,148,0.1764004767580453,Shell
group_542,148,0.1764004767580453,Shell
group_39,148,0.1764004767580453,Shell
btuD_11~~~btuD_8~~~btuD_10,147,0.17520858164481526,Shell
group_123,147,0.17520858164481526,Shell
group_40,147,0.17520858164481526,Shell
group_3299,146,0.17401668653158522,Shell
rapA_4~~~rapA_1~~~rapA_3,146,0.17401668653158522,Shell
group_3174,146,0.17401668653158522,Shell
group_3130,146,0.17401668653158522,Shell
group_3053,146,0.17401668653158522,Shell
group_2981,146,0.17401668653158522,Shell
group_2872,146,0.17401668653158522,Shell
group_2522,146,0.17401668653158522,Shell
group_1958,146,0.17401668653158522,Shell
group_1341,146,0.17401668653158522,Shell
group_2899,145,0.1728247914183552,Shell
group_2471,145,0.1728247914183552,Shell
group_65,145,0.1728247914183552,Shell
group_3209,144,0.17163289630512515,Shell
group_3198,144,0.17163289630512515,Shell
group_3179,144,0.17163289630512515,Shell
